actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/zR_mov_penalty/max,test/rwd_metrics/zR_mov_penalty/mean,test/rwd_metrics/zR_mov_penalty/min,test/rwd_metrics/zR_mov_penalty/size,test/rwd_metrics/zR_mov_penalty/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.5427635e-07,9.9771e-09,42.474377,-0.0017582505,1.1307979e-09,0.0048164055,16.031849,188.96666,188.95348,17.196466,200.22928,600.5094,199.42946,1.0,0.06970201,-1.0,1500,0.7746724,0.3051719137230396,0.3051719137230396,0.3051719137230396,10,0.0,150,150.0,150,10,0.0,517.5745415687561,517.4638105392456,517.4515070915222,10,0.03691034317016601,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-1130.0,-1130.0,-1130.0,10,0.0,1333.1185636974667,1333.1185636974665,1333.1185636974667,10,2.2737367544323206e-13,314.66253720483326,314.66253720483326,314.66253720483326,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.20655570487539232,-0.317287104589815,-0.3295905934469731,10,0.03691046657147424,0.0,0.0,0.0,10,0.0,6.2724037,-0.003913044,-6.267443,3125,1.2361655,150,125.2280701754386,40,1596,19.629829074876326,1263.8048511184752,678.641275831425,-186.58393136039376,1596,234.91727374798472,487871.0,286.9805886745453,200000.0,171.0,3230.5010063648224,34200000.0,696.9112472858332,534375.0
1.343072e-07,8.7375644e-09,42.768333,-0.0016837105,9.325551e-10,0.0047630304,16.035898,189.10774,189.09528,16.535543,205.412,544.6058,205.02711,1.0,0.06075563,-1.0,1500,0.7693445,0.2992326444861711,0.2992326444861711,0.2992326444861711,10,0.0,150,150.0,150,10,0.0,427.8232125064824,427.82270887107586,427.81817615241744,10,0.001510906219482422,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-1230.0,-1230.0,-1230.0,10,0.0,1352.7256687787594,1352.7256687787594,1352.7256687787594,10,0.0,305.42310297301316,305.42310297301316,305.42310297301316,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3255589497604543,-0.3260625763791424,-0.33059521594733476,10,0.00151087985606414,0.0,0.0,0.0,10,0.0,5.762659,-0.0049934224,-6.004594,3125,1.2352631,150,125.60817610062892,32,1590,22.09676964510566,1351.7361735850573,685.9885929171251,-145.73949263989925,1590,261.05537688457247,489461.0,285.62782192230225,200000.0,172.0,3516.1288282871246,34400000.0,700.2119004163568,537500.0
1.1911063e-07,7.762259e-09,43.32992,-0.0017869878,8.1370743e-10,0.004906742,16.035181,189.18771,189.17535,16.13275,210.66646,510.74567,210.47572,1.0,0.08508295,-1.0,1500,0.81493086,0.33590247477459084,0.3359024747745908,0.33590247477459084,10,5.551115123125783e-17,150,150.0,150,10,0.0,1282.505813807249,1282.5003390967845,1282.4997307956219,10,0.0018249034881591796,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-270.0,-270.0,-270.0,10,0.0,1259.373700811558,1259.3737008115581,1259.373700811558,10,2.2737367544323206e-13,293.4554984680456,293.4554984680457,293.4554984680456,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3233825330357285,-0.3288571597148133,-0.32946545156804485,10,0.0018248755596949053,0.0,0.0,0.0,10,0.0,6.1484256,-0.0041490193,-5.9698243,3125,1.2341264,150,128.24936061381075,35,1564,20.865982505837014,1302.0608507692814,718.3362448176783,-141.4625165760517,1564,246.78636546791435,491025.0,293.5292704105377,200000.0,173.0,3809.6580986976624,34600000.0,681.3630535730722,540625.0
1.0719815e-07,6.9995925e-09,43.948853,-0.0018483736,7.186748e-10,0.005012691,16.024237,189.28697,189.27486,15.941939,215.33012,497.8985,215.15079,1.0,0.08349504,-1.0,1500,0.82002854,0.33644659002548866,0.3364465900254886,0.33644659002548866,10,5.551115123125783e-17,150,150.0,150,10,0.0,1254.2236771285534,1254.2097708404065,1254.208225697279,10,0.004635429382324219,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-230.0,-230.0,-230.0,10,0.0,1206.6748093685792,1206.674809368579,1206.6748093685792,10,2.2737367544323206e-13,277.87510479137853,277.8751047913785,277.87510479137853,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.32623545489604905,-0.3401415943908125,-0.34168672100134173,10,0.004635379831587805,0.0,0.0,0.0,10,0.0,5.8596334,-0.002755886,-5.9372473,3125,1.2304162,150,129.50259067357513,32,1544,21.625911428235387,1329.6837410703301,736.8879357957464,-244.34825293871108,1544,269.2918626137711,492569.0,295.5709640979767,200000.0,174.0,4105.229062795639,34800000.0,676.6564524034352,543750.0
9.763915e-08,6.377526e-09,44.439224,-0.0018804012,6.524945e-10,0.005080025,16.016624,189.45795,189.44586,15.9937525,221.80008,497.08084,221.64333,1.0,0.07682619,-1.0,1500,0.82831323,0.33874095104794316,0.33874095104794316,0.33874095104794316,10,0.0,150,150.0,150,10,0.0,1125.342195417732,1125.3412251971663,1125.332493212074,10,0.0029106616973876946,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-220.0,-220.0,-220.0,10,0.0,1092.4740114677998,1092.4740114677995,1092.4740114677998,10,2.2737367544323206e-13,253.20002292146359,253.20002292146359,253.20002292146359,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3318399763856709,-0.33281019864442374,-0.34154219897319915,10,0.002910666776258469,0.0,0.0,0.0,10,0.0,6.0862947,-0.0035012807,-6.015425,3125,1.2289413,150,130.27503250975292,35,1538,22.704677503228297,1378.9963408950716,747.5766649140437,-254.0981759217102,1538,288.2638730947711,494107.0,289.48115730285645,200000.0,175.0,4394.7102200984955,35000000.0,690.8912547657087,546875.0
8.979044e-08,5.8717076e-09,45.04949,-0.0017008072,5.932041e-10,0.0049443706,15.999917,189.61252,189.60054,16.015894,227.51765,506.77264,227.35689,1.0,0.07648268,-1.0,1500,0.8379046,0.3435556528953505,0.3435556528953505,0.3435556528953505,10,0.0,150,150.0,150,10,0.0,1099.0109298154712,1098.887127201259,1098.8733713552356,10,0.041267538070678705,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1093.960856169441,1093.9608561694408,1093.960856169441,10,2.2737367544323206e-13,245.38309847359614,245.3830984735961,245.38309847359614,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.33302254030060496,-0.4568250166742528,-0.47058084738243583,10,0.041267492124549256,0.0,0.0,0.0,10,0.0,6.0137405,-0.0006444778,-5.8112445,3125,1.2264225,150,132.6986027944112,36,1503,21.3538522060035,1379.868678662926,787.3436928576682,-134.39952844940126,1503,280.3358505448776,495610.0,287.3404722213745,200000.0,176.0,4682.05069231987,35200000.0,696.0383911595817,550000.0
8.318473e-08,5.444708e-09,45.587765,-0.0019586624,5.445938e-10,0.0052409815,15.993283,189.83867,189.82692,16.053549,234.61348,516.83954,234.39291,1.0,0.06887632,-1.0,1500,0.8400392,0.34047175620404874,0.34047175620404874,0.34047175620404874,10,0.0,150,150.0,150,10,0.0,704.6111203581095,704.5233365923166,704.5135828405619,10,0.029261255264282224,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-590.0,-590.0,-590.0,10,0.0,1061.6159494641292,1061.6159494641292,1061.6159494641292,10,0.0,233.46567708716492,233.4656770871649,233.46567708716492,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.47050847500477133,-0.5582922428350783,-0.5680459948162234,10,0.029261255943435628,0.0,0.0,0.0,10,0.0,6.2592993,0.00057703,-5.897434,3125,1.226646,150,134.1875,37,1488,22.298239471647673,1390.1678634434938,802.4998722305189,-288.91476908512414,1488,309.27057910244747,497098.0,307.3369867801666,200000.0,177.0,4989.387679100037,35400000.0,650.75148323445,553125.0
7.7613024e-08,5.081135e-09,45.98653,-0.0017402516,5.0700294e-10,0.005051282,15.987977,190.06152,190.04965,16.193258,242.89554,532.5363,242.64764,1.0,0.06414438,-1.0,1500,0.84724027,0.3441069874954295,0.3441069874954295,0.3441069874954295,10,0.0,150,150.0,150,10,0.0,924.4254951737821,924.4143663667143,924.3142071031034,10,0.033386421203613285,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-350.0,-350.0,-350.0,10,0.0,1050.1708581314135,1050.1708581314138,1050.1708581314135,10,2.2737367544323206e-13,224.71069543839548,224.71069543839548,224.71069543839548,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4560599402372356,-0.4671887321879142,-0.5673478597440212,10,0.03338637585203569,0.0,0.0,0.0,10,0.0,7.295148,0.00015489763,-6.1377544,3125,1.2279907,150,133.34352159468438,35,1505,25.435677448539582,1429.4590822905302,804.5640246929935,-217.3832478215918,1505,333.01358221058,498603.0,313.2495048046112,200000.0,178.0,5302.637183904648,35600000.0,638.4686868850747,556250.0
7.280655e-08,4.7708366e-09,46.589397,-0.0023093496,4.712351e-10,0.0056637865,15.986464,190.09163,190.07991,16.69945,250.20187,587.0835,249.92004,1.0,0.063779674,-1.0,1500,0.8472276,0.34376701959026645,0.34376701959026645,0.34376701959026645,10,0.0,150,150.0,150,10,0.0,914.697830859106,914.6916702660732,914.6362249287777,10,0.018481779098510745,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-340.0,-340.0,-340.0,10,0.0,1033.000865677779,1033.000865677779,1033.000865677779,10,0.0,222.09249890348013,222.09249890348013,222.09249890348013,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.39553462720722,-0.40169522642530514,-0.457140619388071,10,0.0184817976542553,0.0,0.0,0.0,10,0.0,5.9392524,0.0023379808,-5.6828713,3125,1.2276046,150,133.24266666666668,27,1500,26.721647520731615,1393.7578785270452,803.4454417818275,-176.57042075693607,1500,342.36222778455135,500103.0,314.7667100429535,200000.0,179.0,5617.403893947601,35800000.0,635.391207579441,559375.0
6.8682674e-08,4.501077e-09,47.292133,-0.0017580461,4.4407655e-10,0.0051630796,15.984986,190.0977,190.08597,16.889437,258.00217,622.4,257.60675,1.0,0.062793426,-1.0,1500,0.84701663,0.344020702670579,0.344020702670579,0.344020702670579,10,0.0,150,150.0,150,10,0.0,785.73235902749,785.7295126911253,785.7038956638426,10,0.00853900909423828,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-360.0,-360.0,-360.0,10,0.0,1025.1257918506444,1025.1257918506446,1025.1257918506444,10,2.2737367544323206e-13,220.97533714167542,220.97533714167542,220.97533714167542,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3687672557290261,-0.371613599210618,-0.39723069054494564,10,0.00853903044477587,0.006666666666666667,0.006666666666666666,0.006666666666666667,10,8.673617379884035e-19,6.043769,0.0013610584,-5.965734,3125,1.2261329,150,134.6857720836143,24,1483,25.12261998524646,1408.806588947773,817.361708600378,-217.42730587348342,1483,333.2612052948271,501586.0,313.12630581855774,200000.0,180.0,5930.530199766159,36000000.0,638.7198912501806,562500.0
6.495936e-08,4.2581236e-09,47.9683,-0.0017513694,4.189499e-10,0.005205087,15.985235,190.07503,190.06334,17.122374,265.29477,641.34424,264.76834,1.0,0.068991125,-1.0,1500,0.838988,0.3420228489193508,0.3420228489193508,0.3420228489193508,10,0.0,150,150.0,150,10,0.0,865.858040323481,865.8570271398872,865.8479084875435,10,0.00303955078125,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-400.0,-400.0,-400.0,10,0.0,1041.5070173335628,1041.5070173335628,1041.5070173335628,10,0.0,224.71151801558594,224.71151801558594,224.71151801558594,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.36050183571159194,-0.36151498968953144,-0.3706333754909865,10,0.0030394619338183714,0.0,0.0,0.0,10,0.0,6.0837345,0.00087245245,-5.999031,3125,1.2248706,150,134.69272237196765,20,1484,24.616162285953944,1379.9901630580425,815.6372877377851,-328.6562464237213,1484,342.8581073712745,503070.0,311.71514320373535,200000.0,181.0,6242.245342969894,36200000.0,641.6114339022698,565625.0
6.1798445e-08,4.051728e-09,48.727276,-0.0021804904,3.97761e-10,0.005688854,15.984238,190.10535,190.09361,17.075603,269.71414,645.985,269.1388,1.0,0.06961118,-1.0,1500,0.82815695,0.3350177758081058,0.3350177758081058,0.3350177758081058,10,0.0,150,150.0,150,10,0.0,1120.4084723368287,1120.3135689154267,1120.3030240908265,10,0.031634473800659174,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-200.0,-200.0,-200.0,10,0.0,1088.0680879536958,1088.0680879536958,1088.0680879536958,10,0.0,232.70272175237855,232.70272175237855,232.70272175237855,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3623383157618646,-0.45724171382257006,-0.4677865358293151,10,0.03163446602023516,0.0,0.0,0.0,10,0.0,5.927787,0.00172355,-6.779663,3125,1.2239602,150,131.51287128712872,21,1515,28.43595663433016,1385.0320166274905,793.653875740462,-240.08659092150629,1515,363.0706164567528,504585.0,282.5993139743805,200000.0,182.0,6524.844656944275,36400000.0,707.7158015257296,568750.0
5.8970453e-08,3.8709964e-09,49.538933,-0.0019299218,3.748767e-10,0.005496725,15.983892,190.04996,190.03844,17.09773,273.40668,657.20447,272.76526,1.0,0.07462973,-1.0,1500,0.82646245,0.3347752054430673,0.3347752054430674,0.3347752054430673,10,5.551115123125783e-17,150,150.0,150,10,0.0,1092.3299220949411,1092.319450750947,1092.318287268281,10,0.003490447998046875,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1098.3537008283502,1098.35370082835,1098.3537008283502,10,2.2737367544323206e-13,234.44757119569965,234.44757119569968,234.44757119569965,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.47135120895389,-0.4818222283581061,-0.48298567495857464,10,0.003490339801405395,0.0,0.0,0.0,10,0.0,5.9246845,0.004736483,-5.640175,3125,1.2231556,150,138.2824742268041,34,1455,20.728500278001516,1439.5798951685429,875.082398398287,-167.03773413226008,1455,303.3064176341642,506040.0,282.2689092159271,200000.0,183.0,6807.113566160202,36600000.0,708.5442054371142,571875.0
5.6329373e-08,3.7000134e-09,50.268528,-0.0017866436,3.5570133e-10,0.005405978,15.978753,190.10707,190.09564,16.943066,278.00793,616.7468,277.44604,1.0,0.07241654,-1.0,1500,0.83066607,0.33544718172778304,0.335447181727783,0.33544718172778304,10,5.551115123125783e-17,150,150.0,150,10,0.0,986.8769484460354,986.8745939671993,986.8534036576748,10,0.007063436508178711,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-320.0,-320.0,-320.0,10,0.0,1077.4437509684547,1077.4437509684544,1077.4437509684547,10,2.2737367544323206e-13,229.89430184677767,229.89430184677767,229.89430184677767,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.46110246676572775,-0.46345691875672806,-0.48464698667573125,10,0.007063355973001051,0.0,0.0,0.0,10,0.0,6.098169,0.008311606,-5.9751177,3125,1.2221341,150,139.04794996525365,39,1439,20.546760031155756,1422.7235191762447,884.7053201697502,-237.17063132673502,1439,307.6948468154693,507479.0,280.3603572845459,200000.0,184.0,7087.473923444748,36800000.0,713.3676170808063,575000.0
5.3968517e-08,3.544821e-09,50.916008,-0.0018801963,3.4091188e-10,0.0055461484,15.974995,190.24483,190.2334,16.694338,283.60773,599.1484,283.1832,1.0,0.07518375,-1.0,1500,0.8294382,0.3349332577605029,0.334933257760503,0.3349332577605029,10,5.551115123125783e-17,150,150.0,150,10,0.0,944.1567372530699,944.1534657686949,944.1240224093199,10,0.009814453124999999,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-360.0,-360.0,-360.0,10,0.0,1076.4286870952924,1076.4286870952924,1076.4286870952924,10,0.0,228.1594641240729,228.15946412407294,228.1594641240729,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4314102777231363,-0.43468176935750613,-0.4641251940668348,10,0.009814474903109549,0.0,0.0,0.0,10,0.0,5.970635,0.010705842,-5.793177,3125,1.2235454,150,138.44559944559944,33,1443,21.293228494857704,1434.8591156713665,887.7800955092658,-247.21989375166595,1443,317.9371094996593,508922.0,285.03489112854004,200000.0,185.0,7372.508814573288,37000000.0,701.6684841920195,578125.0
5.196329e-08,3.4164238e-09,51.56856,-0.0017511176,3.249337e-10,0.005464054,15.974426,190.2999,190.2886,16.612854,289.4532,587.8813,289.13278,1.0,0.077899784,-1.0,1500,0.82796115,0.335947284203195,0.33594728420319503,0.335947284203195,10,5.551115123125783e-17,150,150.0,150,10,0.0,862.2973346859217,862.2466018825769,862.2409649044275,10,0.016910934448242185,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-440.0,-440.0,-440.0,10,0.0,1075.5922996092247,1075.5922996092247,1075.5922996092247,10,0.0,227.13827189984917,227.13827189984917,227.13827189984917,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.43323639960030846,-0.4839689899783227,-0.48960594446476874,10,0.016910863459338083,0.0,0.0,0.0,10,0.0,6.0550847,0.012262436,-6.2022257,3125,1.2246484,150,139.37386443046822,36,1431,21.144588636390306,1418.7078397460282,902.4855308309352,-177.97644125670195,1431,315.3235105629419,510353.0,288.6089367866516,200000.0,186.0,7661.11775135994,37200000.0,692.9792342080037,581250.0
5.0120327e-08,3.297739e-09,52.305172,-0.002112398,3.1092434e-10,0.0058783703,15.974454,190.3298,190.31847,16.63208,296.53546,600.8062,296.15454,1.0,0.08541234,-1.0,1500,0.8226858,0.3355449512287771,0.3355449512287771,0.3355449512287771,10,0.0,150,150.0,150,10,0.0,920.3098612427711,920.288176548481,920.2857671380043,10,0.00722823143005371,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-390.0,-390.0,-390.0,10,0.0,1082.2485262240646,1082.2485262240646,1082.2485262240646,10,0.0,228.5548019379715,228.55480193797152,228.5548019379715,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.49346635697594093,-0.5151512208709856,-0.5175606501926572,10,0.007228287965014873,0.0,0.0,0.0,10,0.0,6.3306007,0.0149694355,-6.0292935,3125,1.2240748,150,135.28175675675675,25,1480,25.819481271513222,1442.0227284282446,871.9268069013868,-192.1093835523352,1480,350.0434192536627,511833.0,279.45695900917053,200000.0,187.0,7940.57471036911,37400000.0,715.6737148686889,584375.0
4.837208e-08,3.186107e-09,52.968964,-0.0018564553,2.9668282e-10,0.0056702206,15.973127,190.43852,190.42737,16.661713,301.41293,627.13007,301.06845,1.0,0.08972101,-1.0,1500,0.81431943,0.33180267779019085,0.33180267779019085,0.33180267779019085,10,0.0,150,150.0,150,10,0.0,1122.6198653578758,1122.6004680514336,1122.5983127951622,10,0.006465768814086914,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-210.0,-210.0,-210.0,10,0.0,1102.7476502722852,1102.7476502722852,1102.7476502722852,10,0.0,230.38524991710483,230.38524991710483,230.38524991710483,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5130342796477176,-0.5324315930138857,-0.534586850054571,10,0.006465771122055996,0.0,0.0,0.0,10,0.0,6.1131897,0.015606266,-6.1807733,3125,1.22454,150,133.38502319416833,24,1509,29.006378283566345,1442.2055846601725,843.5734345799049,-186.69103048741817,1509,367.54053618484875,513342.0,279.75927805900574,200000.0,188.0,8220.333988428116,37600000.0,714.9003292674239,587500.0
4.670327e-08,3.0769147e-09,53.60862,-0.0018602848,2.8572053e-10,0.005720106,15.978468,190.47787,190.46675,16.88024,304.37573,658.3382,303.99835,1.0,0.08593852,-1.0,1500,0.8209645,0.33421859132715964,0.33421859132715964,0.33421859132715964,10,0.0,150,150.0,150,10,0.0,1061.5203368738294,1061.516717775166,1061.484145887196,10,0.010857295989990235,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-240.0,-240.0,-240.0,10,0.0,1072.8189219533149,1072.8189219533147,1072.8189219533149,10,2.2737367544323206e-13,229.197362429625,229.19736242962503,229.197362429625,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.49594733994246853,-0.4995664677981383,-0.5321386184991662,10,0.010857383567009306,0.0,0.0,0.0,10,0.0,5.8209987,0.016812883,-6.0623903,3125,1.2240711,150,139.2259649122807,36,1425,22.766044880644966,1464.8817169368267,913.5242276993474,-218.27525651082397,1425,331.7221233853263,514767.0,283.13602018356323,200000.0,189.0,8503.470008611679,37800000.0,706.3742715262284,590625.0
4.5137888e-08,2.972748e-09,54.20925,-0.0018188776,2.7718047e-10,0.0057219435,15.968633,190.47842,190.4673,17.097689,307.4023,686.57324,306.8483,1.0,0.081347875,-1.0,1500,0.8135721,0.327013975327268,0.32701397532726795,0.327013975327268,10,5.551115123125783e-17,150,150.0,150,10,0.0,1046.607345893979,1046.6035058289767,1046.5689452439547,10,0.01152019500732422,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-250.0,-250.0,-250.0,10,0.0,1064.873226523638,1064.873226523638,1064.873226523638,10,0.0,232.18857969729586,232.1885796972959,232.18857969729586,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.45446149093714333,-0.4583015313361787,-0.492861894927496,10,0.011520121197105798,0.0,0.0,0.0,10,0.0,6.0911775,0.015527887,-6.18244,3125,1.2224779,150,136.79536152796726,22,1466,25.010647234206793,1480.4711952190846,884.5398043179761,-186.1286815777421,1466,347.19741070389387,516233.0,284.6491150856018,200000.0,190.0,8788.11912369728,38000000.0,702.6194335431344,593750.0
4.3776996e-08,2.8834166e-09,54.644432,-0.0017784415,2.6852714e-10,0.0057128402,15.962411,190.52983,190.51868,17.126326,309.8471,687.91693,309.27856,1.0,0.082790084,-1.0,1500,0.80829895,0.32526736736209977,0.3252673673620997,0.32526736736209977,10,5.551115123125783e-17,150,150.0,150,10,0.0,1145.3989802859724,1145.3956405185163,1145.3655826114118,10,0.010019302368164062,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-180.0,-180.0,-180.0,10,0.0,1088.602743237345,1088.602743237345,1088.602743237345,10,0.0,237.22392605169182,237.2239260516918,237.22392605169182,10,2.842170943040401e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4276885820367495,-0.43102834783768473,-0.461086240046103,10,0.010019297402806054,0.0,0.0,0.0,10,0.0,5.9792595,0.016932692,-5.906473,3125,1.2214341,150,139.7168758716876,32,1434,22.605047689283943,1440.9428975060582,925.9411722725957,-233.6327111274004,1434,326.60510901574077,517667.0,289.1145429611206,200000.0,191.0,9077.233666658401,38200000.0,691.7673457432942,596875.0
4.2617984e-08,2.8085514e-09,55.085304,-0.002012694,2.5994398e-10,0.0059788357,15.959658,190.6281,190.61705,16.955471,313.06705,666.3708,312.62738,1.0,0.075438514,-1.0,1500,0.810547,0.32379612831812654,0.32379612831812654,0.32379612831812654,10,0.0,150,150.0,150,10,0.0,1155.470112216659,1155.468272149749,1155.451711547561,10,0.0055202007293701175,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,0,0.0,0,10,0.0,-160.0,-160.0,-160.0,10,0.0,1078.8117675179947,1078.8117675179947,1078.8117675179947,10,0.0,237.06185476552423,237.06185476552417,237.06185476552423,10,5.684341886080802e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4035095434543265,-0.4053496221398588,-0.4219103303096498,10,0.005520236056596995,0.0,0.0,0.0,10,0.0,6.0314536,0.01670641,-6.4926825,3125,1.2208645,150,140.2765657987333,35,1421,21.247085483636997,1482.5238356776536,944.0282994361744,-213.61975891748443,1421,316.8519788076196,519088.0,284.56867957115173,200000.0,192.0,9361.802346229553,38400000.0,702.8180343016045,600000.0
